genome_id	genome_name	resistant_phenotype	binary_label
1283.409	Staphylococcus haemolyticus 7067_4_87	Susceptible	0
1283.411	Staphylococcus haemolyticus 7067_4_90	Susceptible	0
1283.412	Staphylococcus haemolyticus 7067_4_91	Susceptible	0
1283.413	Staphylococcus haemolyticus 7068_7_1	Resistant	1
1283.414	Staphylococcus haemolyticus 7068_7_10	Resistant	1
1283.415	Staphylococcus haemolyticus 7068_7_14	Resistant	1
1283.416	Staphylococcus haemolyticus 7068_7_11	Resistant	1
1283.419	Staphylococcus haemolyticus 7068_7_15	Resistant	1
1283.421	Staphylococcus haemolyticus 7068_7_16	Resistant	1
1283.422	Staphylococcus haemolyticus 7068_7_18	Resistant	1
1283.423	Staphylococcus haemolyticus 7068_7_19	Susceptible	0
1283.424	Staphylococcus haemolyticus 7068_7_2	Resistant	1
1283.425	Staphylococcus haemolyticus 7068_7_20	Resistant	1
1283.426	Staphylococcus haemolyticus 7068_7_22	Susceptible	0
1283.427	Staphylococcus haemolyticus 7068_7_23	Susceptible	0
1283.428	Staphylococcus haemolyticus 7068_7_24	Susceptible	0
1283.429	Staphylococcus haemolyticus 7068_7_25	Susceptible	0
1283.432	Staphylococcus haemolyticus 7068_7_30	Susceptible	0
1283.433	Staphylococcus haemolyticus 7068_7_29	Resistant	1
1283.434	Staphylococcus haemolyticus 7068_7_28	Susceptible	0
1283.435	Staphylococcus haemolyticus 7068_7_31	Resistant	1
1283.436	Staphylococcus haemolyticus 7068_7_3	Resistant	1
1283.437	Staphylococcus haemolyticus 7068_7_32	Resistant	1
1283.438	Staphylococcus haemolyticus 7068_7_33	Susceptible	0
1283.439	Staphylococcus haemolyticus 7068_7_35	Susceptible	0
1283.441	Staphylococcus haemolyticus 7068_7_36	Resistant	1
1283.442	Staphylococcus haemolyticus 7068_7_38	Resistant	1
1283.443	Staphylococcus haemolyticus 7068_7_39	Resistant	1
1283.444	Staphylococcus haemolyticus 7068_7_4	Resistant	1
1283.445	Staphylococcus haemolyticus 7068_7_40	Susceptible	0
1283.446	Staphylococcus haemolyticus 7068_7_41	Resistant	1
1283.447	Staphylococcus haemolyticus 7068_7_42	Resistant	1
1283.448	Staphylococcus haemolyticus 7068_7_43	Resistant	1
1283.449	Staphylococcus haemolyticus 7068_7_44	Susceptible	0
1283.451	Staphylococcus haemolyticus 7068_7_46	Resistant	1
1283.452	Staphylococcus haemolyticus 7068_7_47	Resistant	1
1283.453	Staphylococcus haemolyticus 7068_7_48	Resistant	1
1283.454	Staphylococcus haemolyticus 7068_7_49	Resistant	1
1283.455	Staphylococcus haemolyticus 7068_7_5	Resistant	1
1283.456	Staphylococcus haemolyticus 7068_7_51	Resistant	1
1283.457	Staphylococcus haemolyticus 7068_7_52	Resistant	1
1283.459	Staphylococcus haemolyticus 7068_7_54	Resistant	1
1283.461	Staphylococcus haemolyticus 7068_7_56	Resistant	1
1283.462	Staphylococcus haemolyticus 7068_7_57	Resistant	1
1283.463	Staphylococcus haemolyticus 7068_7_58	Resistant	1
1283.464	Staphylococcus haemolyticus 7068_7_59	Resistant	1
1283.465	Staphylococcus haemolyticus 7068_7_6	Resistant	1
1283.466	Staphylococcus haemolyticus 7068_7_61	Resistant	1
1283.467	Staphylococcus haemolyticus 7068_7_62	Resistant	1
1283.468	Staphylococcus haemolyticus 7068_7_63	Resistant	1
1283.469	Staphylococcus haemolyticus 7068_7_64	Susceptible	0
1283.47	Staphylococcus haemolyticus 7068_7_65	Resistant	1
1283.471	Staphylococcus haemolyticus 7068_7_66	Susceptible	0
1283.472	Staphylococcus haemolyticus 7068_7_67	Resistant	1
1283.473	Staphylococcus haemolyticus 7068_7_7	Resistant	1
1283.474	Staphylococcus haemolyticus 7068_7_8	Resistant	1
1283.475	Staphylococcus haemolyticus 7068_7_9	Resistant	1
1283.632	Staphylococcus haemolyticus strain 0894-2001-2009	Resistant	1
1283.633	Staphylococcus haemolyticus strain 0878-2001-2009	Resistant	1
1283.634	Staphylococcus haemolyticus strain 0054-1702-2009	Resistant	1
1283.635	Staphylococcus haemolyticus strain 0050-1702-2009	Resistant	1
1295720.3	Mycobacterium tuberculosis TKK_02_0004	Resistant	1
1295721.3	Mycobacterium tuberculosis TKK_02_0005	Resistant	1
1295723.3	Mycobacterium tuberculosis TKK_02_0007	Resistant	1
1295724.3	Mycobacterium tuberculosis TKK_02_0008	Resistant	1
1295725.3	Mycobacterium tuberculosis TKK_02_0009	Resistant	1
1295726.3	Mycobacterium tuberculosis TKK_02_0010	Resistant	1
1295727.3	Mycobacterium tuberculosis TKK_02_0011	Resistant	1
1295739.3	Mycobacterium tuberculosis TKK_02_0023	Susceptible	0
1295740.3	Mycobacterium tuberculosis TKK_02_0024	Resistant	1
1295742.3	Mycobacterium tuberculosis TKK_02_0026	Resistant	1
1295744.3	Mycobacterium tuberculosis TKK_02_0028	Resistant	1
1295745.3	Mycobacterium tuberculosis TKK_02_0029	Resistant	1
1295746.3	Mycobacterium tuberculosis TKK_02_0030	Resistant	1
1295747.3	Mycobacterium tuberculosis TKK_02_0031	Resistant	1
1295751.3	Mycobacterium tuberculosis TKK_02_0035	Resistant	1
1295753.3	Mycobacterium tuberculosis TKK_02_0037	Resistant	1
1295756.3	Mycobacterium tuberculosis TKK_02_0040	Resistant	1
1295757.3	Mycobacterium tuberculosis TKK_02_0041	Resistant	1
1295758.3	Mycobacterium tuberculosis TKK_02_0042	Resistant	1
1295759.3	Mycobacterium tuberculosis TKK_02_0043	Resistant	1
1295760.3	Mycobacterium tuberculosis TKK_02_0044	Resistant	1
1295763.3	Mycobacterium tuberculosis TKK_02_0047	Susceptible	0
1295764.3	Mycobacterium tuberculosis TKK_02_0048	Resistant	1
1295765.3	Mycobacterium tuberculosis TKK_02_0049	Resistant	1
1295766.3	Mycobacterium tuberculosis TKK_02_0050	Resistant	1
1295767.3	Mycobacterium tuberculosis TKK_02_0051	Resistant	1
1295769.3	Mycobacterium tuberculosis TKK_02_0053	Resistant	1
1295771.3	Mycobacterium tuberculosis TKK_02_0055	Resistant	1
1295772.3	Mycobacterium tuberculosis TKK_02_0056	Resistant	1
1295773.3	Mycobacterium tuberculosis TKK_02_0057	Resistant	1
1295774.3	Mycobacterium tuberculosis TKK_02_0058	Resistant	1
1295775.3	Mycobacterium tuberculosis TKK_02_0059	Resistant	1
1295776.3	Mycobacterium tuberculosis TKK_02_0060	Resistant	1
1295781.3	Mycobacterium tuberculosis TKK_02_0065	Susceptible	0
1295782.3	Mycobacterium tuberculosis TKK_02_0066	Susceptible	0
1295790.3	Mycobacterium tuberculosis TKK_02_0074	Susceptible	0
1295791.3	Mycobacterium tuberculosis TKK_02_0075	Susceptible	0
1295792.3	Mycobacterium tuberculosis TKK_02_0076	Susceptible	0
1295795.3	Mycobacterium tuberculosis TKK_02_0079	Resistant	1
1295796.3	Mycobacterium tuberculosis TKK_02_0080	Susceptible	0
1295797.3	Mycobacterium tuberculosis OFXR-2	Resistant	1
1295798.3	Mycobacterium tuberculosis OFXR-3	Resistant	1
1295799.3	Mycobacterium tuberculosis OFXR-4	Resistant	1
1295800.3	Mycobacterium tuberculosis OFXR-5	Resistant	1
1295801.3	Mycobacterium tuberculosis OFXR-7	Resistant	1
1295802.3	Mycobacterium tuberculosis OFXR-10	Resistant	1
1295803.3	Mycobacterium tuberculosis OFXR-11	Resistant	1
1295804.3	Mycobacterium tuberculosis OFXR-12	Resistant	1
1295805.3	Mycobacterium tuberculosis OFXR-13	Resistant	1
1295806.3	Mycobacterium tuberculosis OFXR-14	Resistant	1
1295807.3	Mycobacterium tuberculosis OFXR-15	Resistant	1
1295808.3	Mycobacterium tuberculosis OFXR-16	Resistant	1
1311.2189	Streptococcus agalactiae strain 272	Susceptible	0
1313.17135	Streptococcus pneumoniae strain 1	Susceptible	0
1313.17136	Streptococcus pneumoniae strain 10	Susceptible	0
1313.17137	Streptococcus pneumoniae strain 100	Susceptible	0
1313.17138	Streptococcus pneumoniae strain 101	Susceptible	0
1313.17139	Streptococcus pneumoniae strain 102	Susceptible	0
1313.17141	Streptococcus pneumoniae strain 104	Susceptible	0
1313.17142	Streptococcus pneumoniae strain 105	Susceptible	0
1313.17143	Streptococcus pneumoniae strain 106	Susceptible	0
1313.17144	Streptococcus pneumoniae strain 107	Susceptible	0
1313.17145	Streptococcus pneumoniae strain 108	Susceptible	0
1313.17146	Streptococcus pneumoniae strain 109	Susceptible	0
1313.17147	Streptococcus pneumoniae strain 11	Susceptible	0
1313.17148	Streptococcus pneumoniae strain 110	Susceptible	0
1313.17149	Streptococcus pneumoniae strain 111	Susceptible	0
1313.17151	Streptococcus pneumoniae strain 113	Susceptible	0
1313.17152	Streptococcus pneumoniae strain 114	Susceptible	0
1313.17153	Streptococcus pneumoniae strain 115	Susceptible	0
1313.17154	Streptococcus pneumoniae strain 116	Susceptible	0
1313.17155	Streptococcus pneumoniae strain 117	Susceptible	0
1313.17156	Streptococcus pneumoniae strain 118	Susceptible	0
1313.17157	Streptococcus pneumoniae strain 119	Susceptible	0
1313.17158	Streptococcus pneumoniae strain 12	Susceptible	0
1313.17159	Streptococcus pneumoniae strain 120	Susceptible	0
1313.17161	Streptococcus pneumoniae strain 122	Susceptible	0
1313.17162	Streptococcus pneumoniae strain 123	Susceptible	0
1313.17163	Streptococcus pneumoniae strain 124	Susceptible	0
1313.17164	Streptococcus pneumoniae strain 125	Susceptible	0
1313.17165	Streptococcus pneumoniae strain 126	Susceptible	0
1313.17166	Streptococcus pneumoniae strain 128	Susceptible	0
1313.17167	Streptococcus pneumoniae strain 129	Susceptible	0
1313.17168	Streptococcus pneumoniae strain 13	Susceptible	0
1313.17169	Streptococcus pneumoniae strain 130	Susceptible	0
1313.17171	Streptococcus pneumoniae strain 132	Susceptible	0
1313.17172	Streptococcus pneumoniae strain 133	Susceptible	0
1313.17173	Streptococcus pneumoniae strain 134	Susceptible	0
1313.17174	Streptococcus pneumoniae strain 135	Susceptible	0
1313.17175	Streptococcus pneumoniae strain 136	Susceptible	0
1313.17176	Streptococcus pneumoniae strain 137	Susceptible	0
1313.17177	Streptococcus pneumoniae strain 138	Susceptible	0
1313.17178	Streptococcus pneumoniae strain 139	Susceptible	0
1313.17179	Streptococcus pneumoniae strain 14	Susceptible	0
1313.17181	Streptococcus pneumoniae strain 141	Susceptible	0
1313.17182	Streptococcus pneumoniae strain 142	Susceptible	0
1313.17183	Streptococcus pneumoniae strain 143	Susceptible	0
1313.17184	Streptococcus pneumoniae strain 144	Susceptible	0
1313.17185	Streptococcus pneumoniae strain 145	Susceptible	0
1313.17186	Streptococcus pneumoniae strain 146	Susceptible	0
1313.17187	Streptococcus pneumoniae strain 147	Susceptible	0
1313.17188	Streptococcus pneumoniae strain 148	Susceptible	0
1313.17189	Streptococcus pneumoniae strain 149	Susceptible	0
1313.17191	Streptococcus pneumoniae strain 150	Susceptible	0
1313.17192	Streptococcus pneumoniae strain 151	Susceptible	0
1313.17193	Streptococcus pneumoniae strain 152	Susceptible	0
1313.17194	Streptococcus pneumoniae strain 153	Susceptible	0
1313.17195	Streptococcus pneumoniae strain 154	Susceptible	0
1313.17196	Streptococcus pneumoniae strain 155	Susceptible	0
1313.17197	Streptococcus pneumoniae strain 156	Susceptible	0
1313.17198	Streptococcus pneumoniae strain 157	Susceptible	0
1313.17199	Streptococcus pneumoniae strain 158	Susceptible	0
1313.17201	Streptococcus pneumoniae strain 160	Susceptible	0
1313.17202	Streptococcus pneumoniae strain 16	Susceptible	0
1313.17203	Streptococcus pneumoniae strain 161	Susceptible	0
1313.17204	Streptococcus pneumoniae strain 162	Susceptible	0
1313.17205	Streptococcus pneumoniae strain 163	Susceptible	0
1313.17206	Streptococcus pneumoniae strain 164	Susceptible	0
1313.17207	Streptococcus pneumoniae strain 165	Susceptible	0
1313.17208	Streptococcus pneumoniae strain 166	Susceptible	0
1313.17209	Streptococcus pneumoniae strain 167	Susceptible	0
1313.17211	Streptococcus pneumoniae strain 169	Susceptible	0
1313.17212	Streptococcus pneumoniae strain 17	Susceptible	0
1313.17213	Streptococcus pneumoniae strain 170	Susceptible	0
1313.17214	Streptococcus pneumoniae strain 171	Susceptible	0
1313.17215	Streptococcus pneumoniae strain 172	Susceptible	0
1313.17216	Streptococcus pneumoniae strain 173	Susceptible	0
1313.17217	Streptococcus pneumoniae strain 174	Susceptible	0
1313.17218	Streptococcus pneumoniae strain 175	Susceptible	0
1313.17219	Streptococcus pneumoniae strain 176	Susceptible	0
1313.17221	Streptococcus pneumoniae strain 178	Susceptible	0
1313.17222	Streptococcus pneumoniae strain 179	Susceptible	0
1313.17223	Streptococcus pneumoniae strain 18	Susceptible	0
1313.17224	Streptococcus pneumoniae strain 180	Susceptible	0
1313.17225	Streptococcus pneumoniae strain 181	Susceptible	0
1313.17226	Streptococcus pneumoniae strain 182	Susceptible	0
1313.17227	Streptococcus pneumoniae strain 183	Susceptible	0
1313.17228	Streptococcus pneumoniae strain 19	Susceptible	0
1313.17229	Streptococcus pneumoniae strain 2	Susceptible	0
1313.17231	Streptococcus pneumoniae strain 22	Susceptible	0
1313.17232	Streptococcus pneumoniae strain 23	Susceptible	0
1313.17233	Streptococcus pneumoniae strain 24	Susceptible	0
1313.17234	Streptococcus pneumoniae strain 25	Susceptible	0
1313.17235	Streptococcus pneumoniae strain 26	Susceptible	0
1313.17236	Streptococcus pneumoniae strain 27	Susceptible	0
1313.17237	Streptococcus pneumoniae strain 28	Susceptible	0
1313.17238	Streptococcus pneumoniae strain 29	Susceptible	0
1313.17239	Streptococcus pneumoniae strain 3	Susceptible	0
1313.17241	Streptococcus pneumoniae strain 31	Susceptible	0
1313.17242	Streptococcus pneumoniae strain 32	Susceptible	0
1313.17243	Streptococcus pneumoniae strain 33	Susceptible	0
1313.17244	Streptococcus pneumoniae strain 34	Susceptible	0
1313.17245	Streptococcus pneumoniae strain 35	Susceptible	0
1313.17246	Streptococcus pneumoniae strain 36	Susceptible	0
1313.17247	Streptococcus pneumoniae strain 37	Susceptible	0
1313.17248	Streptococcus pneumoniae strain 38	Susceptible	0
1313.17249	Streptococcus pneumoniae strain 39	Susceptible	0
1313.17251	Streptococcus pneumoniae strain 40	Susceptible	0
1313.17252	Streptococcus pneumoniae strain 41	Susceptible	0
1313.17253	Streptococcus pneumoniae strain 42	Susceptible	0
1313.17254	Streptococcus pneumoniae strain 43	Susceptible	0
1313.17255	Streptococcus pneumoniae strain 44	Susceptible	0
1313.17256	Streptococcus pneumoniae strain 45	Susceptible	0
1313.17257	Streptococcus pneumoniae strain 46	Susceptible	0
1313.17258	Streptococcus pneumoniae strain 47	Susceptible	0
1313.17259	Streptococcus pneumoniae strain 48	Susceptible	0
1313.17261	Streptococcus pneumoniae strain 5	Susceptible	0
1313.17262	Streptococcus pneumoniae strain 50	Susceptible	0
1313.17263	Streptococcus pneumoniae strain 51	Susceptible	0
1313.17264	Streptococcus pneumoniae strain 52	Susceptible	0
1313.17265	Streptococcus pneumoniae strain 53	Susceptible	0
1313.17266	Streptococcus pneumoniae strain 54	Susceptible	0
1313.17267	Streptococcus pneumoniae strain 55	Susceptible	0
1313.17268	Streptococcus pneumoniae strain 57	Susceptible	0
1313.17269	Streptococcus pneumoniae strain 58	Susceptible	0
1313.17271	Streptococcus pneumoniae strain 6	Susceptible	0
1313.17272	Streptococcus pneumoniae strain 60	Susceptible	0
1313.17273	Streptococcus pneumoniae strain 61	Susceptible	0
1313.17274	Streptococcus pneumoniae strain 62	Susceptible	0
1313.17275	Streptococcus pneumoniae strain 63	Susceptible	0
1313.17276	Streptococcus pneumoniae strain 64	Susceptible	0
1313.17277	Streptococcus pneumoniae strain 65	Susceptible	0
1313.17278	Streptococcus pneumoniae strain 66	Susceptible	0
1313.17279	Streptococcus pneumoniae strain 67	Susceptible	0
1313.17281	Streptococcus pneumoniae strain 69	Susceptible	0
1313.17282	Streptococcus pneumoniae strain 7	Susceptible	0
1313.17283	Streptococcus pneumoniae strain 70	Susceptible	0
1313.17284	Streptococcus pneumoniae strain 71	Susceptible	0
1313.17285	Streptococcus pneumoniae strain 72	Susceptible	0
1313.17286	Streptococcus pneumoniae strain 73	Susceptible	0
1313.17287	Streptococcus pneumoniae strain 74	Susceptible	0
1313.17288	Streptococcus pneumoniae strain 75	Susceptible	0
1313.17289	Streptococcus pneumoniae strain 77	Susceptible	0
1313.17291	Streptococcus pneumoniae strain 79	Susceptible	0
1313.17292	Streptococcus pneumoniae strain 8	Susceptible	0
1313.17293	Streptococcus pneumoniae strain 80	Susceptible	0
1313.17294	Streptococcus pneumoniae strain 81	Susceptible	0
1313.17295	Streptococcus pneumoniae strain 82	Susceptible	0
1313.17296	Streptococcus pneumoniae strain 83	Susceptible	0
1313.17297	Streptococcus pneumoniae strain 84	Susceptible	0
1313.17298	Streptococcus pneumoniae strain 85	Susceptible	0
1313.17299	Streptococcus pneumoniae strain 86	Susceptible	0
1313.17301	Streptococcus pneumoniae strain 88	Susceptible	0
1313.17302	Streptococcus pneumoniae strain 89	Susceptible	0
1313.17303	Streptococcus pneumoniae strain 9	Susceptible	0
1313.17304	Streptococcus pneumoniae strain 90	Susceptible	0
1313.17305	Streptococcus pneumoniae strain 91	Susceptible	0
1313.17306	Streptococcus pneumoniae strain 93	Susceptible	0
1313.17307	Streptococcus pneumoniae strain 92	Susceptible	0
1313.17308	Streptococcus pneumoniae strain 94	Susceptible	0
1313.17309	Streptococcus pneumoniae strain 95	Susceptible	0
1313.17311	Streptococcus pneumoniae strain 97	Susceptible	0
1313.17312	Streptococcus pneumoniae strain 98	Susceptible	0
1313.17313	Streptococcus pneumoniae strain 99	Susceptible	0
1323650.3	Campylobacter jejuni CVM 41946	Susceptible	0
1323651.3	Campylobacter jejuni CVM 41973	Resistant	1
1323652.3	Campylobacter jejuni CVM 41900	Resistant	1
1323653.3	Campylobacter jejuni CVM 41927	Resistant	1
1323654.3	Campylobacter coli CVM 41970	Resistant	1
1323655.3	Campylobacter coli CVM 41965	Susceptible	0
1323656.3	Campylobacter coli CVM 41986	Susceptible	0
1324218.3	Mycobacterium tuberculosis TKK-01-0001	Susceptible	0
1324219.3	Mycobacterium tuberculosis TKK-01-0002	Susceptible	0
1324220.3	Mycobacterium tuberculosis TKK-01-0003	Susceptible	0
1324221.3	Mycobacterium tuberculosis TKK-01-0004	Resistant	1
1324222.3	Mycobacterium tuberculosis TKK-01-0005	Susceptible	0
1324223.3	Mycobacterium tuberculosis TKK-01-0006	Susceptible	0
1324224.3	Mycobacterium tuberculosis TKK-01-0007	Susceptible	0
1324225.3	Mycobacterium tuberculosis TKK-01-0009	Susceptible	0
1324226.3	Mycobacterium tuberculosis TKK-01-0010	Susceptible	0
1324227.3	Mycobacterium tuberculosis TKK-01-0011	Susceptible	0
1324228.3	Mycobacterium tuberculosis TKK-01-0012	Susceptible	0
1324229.3	Mycobacterium tuberculosis TKK-01-0013	Resistant	1
1324230.3	Mycobacterium tuberculosis TKK-01-0014	Susceptible	0
1324231.3	Mycobacterium tuberculosis TKK-01-0015	Susceptible	0
1324232.3	Mycobacterium tuberculosis TKK-01-0016	Susceptible	0
1324233.3	Mycobacterium tuberculosis TKK-01-0018	Susceptible	0
1324234.4	Mycobacterium tuberculosis TKK-01-0019	Resistant	1
1324235.3	Mycobacterium tuberculosis TKK-01-0022	Resistant	1
1324236.3	Mycobacterium tuberculosis TKK-01-0024	Susceptible	0
1324237.3	Mycobacterium tuberculosis TKK-01-0025	Resistant	1
1324238.3	Mycobacterium tuberculosis TKK-01-0027	Susceptible	0
1324239.3	Mycobacterium tuberculosis TKK-01-0028	Susceptible	0
